Date,GOOGL,AMZN
2024-04-25,-0.019669721087881564,-0.016535467634067658
2024-04-26,0.10224383910978996,0.034260361668536854
2024-04-29,-0.033730916056146865,0.007460258507441919
2024-04-30,-0.02028279519502063,-0.03293549122868411
2024-05-01,0.006634845870262085,0.02285714285714291
2024-05-02,0.016843396801450305,0.031955314082140474
2024-05-03,0.0037212966533259895,0.008066292135759712
2024-05-06,0.005142222023517551,0.013371946429286963
2024-05-07,0.018738829700385207,0.00031795209095974997
2024-05-08,-0.01091964256356237,-0.004026247769404523
2024-05-09,0.0034241352577932815,0.007978723404255428
2024-05-10,-0.007707659312189086,-0.010659653152828352
2024-05-13,0.0029054797713383707,-0.004853789332504355
2024-05-14,0.007094755771271277,0.002679959159411549
2024-05-15,0.012739193493001233,-0.005773249525686142
2024-05-16,0.009680511116574975,-0.01268885714634993
2024-05-17,0.01079345753844363,0.005826891232250109
2024-05-20,0.004884789743444529,-0.006280474722663021
2024-05-21,0.005256450101768895,-0.0021248741632043933
2024-05-22,-0.008265287824005374,-0.0001091401274257997
2024-05-23,-0.016045028098076064,-0.011358061353112014
2024-05-24,0.008297299295476845,-0.0016570176564539851
2024-05-28,0.00805775489232774,0.007745471073219434
2024-05-29,-0.0028345200233110823,-0.000713640562059914
2024-05-30,-0.021546299112958467,-0.0148335176621609
2024-05-31,0.0022660350135037532,-0.016060700229647673
2024-06-03,0.0038840411830196597,0.01076849847083472
2024-06-04,0.0035800970873787197,0.00560726713319748
2024-06-05,0.009321770796512086,0.010817455564965828
2024-06-06,0.007525191780650031,0.020520748266509736
2024-06-07,-0.01284443123171064,-0.003783767287795614
2024-06-10,0.004303910301588498,0.014975553234585659
2024-06-11,0.00919928562980199,0.0009087895389929823
2024-06-12,0.006624665814979114,-0.0018159287809063063
2024-06-13,-0.014792645218013933,-0.016373254687715777
2024-06-14,0.009305546392360364,-0.0009247574783879386
2024-06-17,0.0025455648281085264,0.002177904217078641
2024-06-18,-0.012130462557770283,-0.006791263808433312
2024-06-20,0.006910661154848841,0.017996874289478493
2024-06-21,0.01888831301594318,0.01601287280926522
2024-06-24,-0.002282547388245182,-0.0185635417434159
2024-06-25,0.026838524179992218,0.004149318226444931
2024-06-26,-0.0008150003486298019,0.03901472799901873
2024-06-27,0.008320703477733948,0.02189972356695158
2024-06-28,-0.017582881360680647,-0.023249966952787804
2024-07-01,0.004611698729684477,0.02043982896891161
2024-07-02,0.01229565983715375,0.014198798656638534
2024-07-03,0.0031311096479040845,-0.01205001831054675
2024-07-05,0.025723837770891267,0.012196992290986808
2024-07-08,-0.008237209310950622,-0.0035500335693359197
2024-07-09,-0.0002644538929555962,0.00025090598345323123
2024-07-10,0.011641407471786325,0.002257434315787732
2024-07-11,-0.029343939571386812,-0.023724863074531144
2024-07-12,-0.002694426288100682,-0.0028710461411535215
2024-07-15,0.007888894682878345,-0.009100746683475047
2024-07-16,-0.01399250741814706,0.0015566783408962337
2024-07-17,-0.01576757459875655,-0.02637038381521717
2024-07-18,-0.01839589425264132,-0.022242286163404512
2024-07-19,-0.00016872945852897114,-0.0033741230867346816
2024-07-22,0.022571178912991208,-0.003167158934036185
2024-07-23,0.0006605547238589526,0.021144894800451564
2024-07-24,-0.05038787572726966,-0.029934025650088403
2024-07-25,-0.03099117310202293,-0.005419431054668911
2024-07-26,-0.001673790073469461,0.014734466536293178
2024-07-29,0.015149731924023024,0.003835599716395466
2024-07-30,0.004482912313038545,-0.008133134602594794
2024-07-31,0.007340534263617471,0.029002194810164417
2024-08-01,-0.004547201843570159,-0.015563100170141286
2024-08-02,-0.024010230446016134,-0.0878470841762542
2024-08-05,-0.04446170769737201,-0.04097671157906757
2024-08-06,-0.00602840681169825,0.005651399696776416
2024-08-07,0.004106416554980674,0.0051874985158653075
2024-08-08,0.019441420053809555,0.018615215947435537
2024-08-09,0.010121548684203452,0.00687575011257735
2024-08-12,-0.0084317624207777,-0.000838620987187122
2024-08-13,0.011522752438792638,0.020563504874259175
2024-08-14,-0.02308731323450519,-0.0007636117446156998
2024-08-15,0.005799066254317475,0.04403286281963403
2024-08-16,0.01029149600393886,-0.002984395462729106
2024-08-19,0.022766298274134344,0.006551472258579993
2024-08-20,0.0030598995129995643,0.003703308593809629
2024-08-21,-0.007955350176597653,0.006876093995775934
2024-08-22,-0.012360617477708002,-0.022097583221652117
2024-08-23,0.01111105794800471,0.005166572293719973
2024-08-26,0.0032605103208975805,-0.00869856159361615
2024-08-27,-0.008907113316194093,-0.013561281383547064
2024-08-28,-0.011112433086652662,-0.013401063602498708
2024-08-29,-0.006570602935624281,0.007728290643119529
2024-08-30,0.009890125651966564,0.037067191865004956
